Pair,Mode,Sharpe,MaxDD,FinalPnL,PnL_Latent,PnL_Total,Trades,Universe
FSLR-PLUG,WF,0.5093191650884582,2045.84791663199,1748.550291149808,0.0,1748.550291149808,2,RENEWABLE_ENERGY
FSLR-BLDP,Static,0.0590604526637208,3055.20787540942,259.76256805225546,873.4620460881739,1133.2246141404294,2,RENEWABLE_ENERGY
FSLR-BLDP,WF,0.6806474759068559,1360.0525511414714,3129.437803679244,0.0,3129.437803679244,1,RENEWABLE_ENERGY
FSLR-BEP,Static,0.681627318022384,1107.292807617644,1370.236657688526,519.5198854737969,1889.756543162323,3,RENEWABLE_ENERGY
FSLR-BEP,WF,0.1820133960069254,2449.6573667804228,601.2946306167747,0.0,601.2946306167747,1,RENEWABLE_ENERGY
FSLR-CWEN,Static,0.1290077665514539,2919.555699746906,468.5691963516367,-149.6292535471897,318.939942804447,2,RENEWABLE_ENERGY
FSLR-CWEN,WF,0.0,0.0,0.0,-4310.820499193083,-4310.820499193083,0,RENEWABLE_ENERGY
SEDG-RUN,Static,-0.1719601314529734,5237.448302771495,-795.345223617483,0.0,-795.345223617483,3,RENEWABLE_ENERGY
SEDG-RUN,WF,0.6669675681231393,2042.069510451031,2488.138279013761,0.0,2488.138279013761,1,RENEWABLE_ENERGY
SEDG-PLUG,Static,-0.1192524278978353,7160.170518931684,-1036.5834451499964,1577.957947973779,541.3745028237827,2,RENEWABLE_ENERGY
SEDG-PLUG,WF,0.2554707393143056,4963.319413528332,2365.996976633425,0.0,2365.996976633425,2,RENEWABLE_ENERGY
SEDG-BLDP,Static,0.2114228000457166,1674.7088100103665,784.0384945583417,-1435.114454009842,-651.0759594515005,4,RENEWABLE_ENERGY
SEDG-BLDP,WF,-0.188434306955687,1758.4147805993557,-400.51872048058016,-1598.2681661878328,-1998.786886668413,1,RENEWABLE_ENERGY
SEDG-BEP,Static,-0.3512492340038018,3352.545283772636,-980.2822392628448,-1523.0484854897077,-2503.3307247525527,2,RENEWABLE_ENERGY
SEDG-BEP,WF,0.5761542815712325,4763.340704475365,7121.19942270712,0.0,7121.19942270712,2,RENEWABLE_ENERGY
SEDG-CWEN,Static,-0.3635239318072083,2788.18254604007,-986.8008590118054,-2362.711949117224,-3349.512808129029,4,RENEWABLE_ENERGY
SEDG-CWEN,WF,0.4021039160384642,1930.4673748213297,1526.5435531297137,1401.155718442947,2927.699271572661,1,RENEWABLE_ENERGY
RUN-PLUG,Static,0.2109417124108144,3742.8871966549113,1159.512191459316,-329.4466448425524,830.0655466167636,2,RENEWABLE_ENERGY
RUN-PLUG,WF,0.5445996531793305,2711.0536531328803,3669.488530437744,796.6930874738966,4466.18161791164,2,RENEWABLE_ENERGY
RUN-BLDP,Static,-0.0090263880816835,4227.263363079845,-73.22423926660917,-421.53281422182135,-494.7570534884305,3,RENEWABLE_ENERGY
RUN-BLDP,WF,0.5804054786549604,4528.769757116899,5762.195013649906,635.127614941829,6397.322628591735,3,RENEWABLE_ENERGY
RUN-BEP,Static,0.6049050808316058,2219.820406940444,2603.825991774468,-104.82518627554488,2499.000805498923,5,RENEWABLE_ENERGY
RUN-BEP,WF,-0.2289367751673671,4000.730716621162,-1125.8074529857774,0.0,-1125.8074529857774,1,RENEWABLE_ENERGY
RUN-CWEN,Static,-0.0265749102914037,5704.333125544467,-193.7309160299377,-3472.595008142394,-3666.325924172332,2,RENEWABLE_ENERGY
RUN-CWEN,WF,0.0,0.0,0.0,-17418.76348115491,-17418.76348115491,0,RENEWABLE_ENERGY
PLUG-BLDP,Static,-0.0290965279634831,3224.69118993004,-123.5584142928721,0.0,-123.5584142928721,3,RENEWABLE_ENERGY
PLUG-BLDP,WF,0.1150932728010878,3418.3821454945514,630.3155393353966,0.0,630.3155393353966,2,RENEWABLE_ENERGY
PLUG-BEP,Static,0.4336918567550519,2818.560607270739,1986.754168984302,-173.1251811648783,1813.628987819424,4,RENEWABLE_ENERGY
PLUG-BEP,WF,0.0949937348984992,5487.333168065419,866.1897843767864,0.0,866.1897843767864,2,RENEWABLE_ENERGY
PLUG-CWEN,Static,-0.6827031879237361,2808.5696363630377,-1733.6674734065448,524.432002408079,-1209.2354709984656,2,RENEWABLE_ENERGY
PLUG-CWEN,WF,0.2882023327538948,4592.322163690198,1607.767330397157,-6411.887941357756,-4804.120610960599,1,RENEWABLE_ENERGY
BLDP-BEP,Static,-0.511953147959197,2537.107121031001,-1063.640290432964,-1549.1190055196394,-2612.759295952603,1,RENEWABLE_ENERGY
BLDP-BEP,WF,-0.166714173090364,6234.393888131167,-1328.706237159843,0.0,-1328.706237159843,1,RENEWABLE_ENERGY
BLDP-CWEN,Static,-0.2947491351525053,2532.1132189150785,-778.4102700167185,-4276.600445296366,-5055.010715313085,4,RENEWABLE_ENERGY
BLDP-CWEN,WF,0.0552228161247259,6152.255023406999,447.90157864343513,0.0,447.90157864343513,1,RENEWABLE_ENERGY
BEP-CWEN,Static,0.7131616938756323,1091.160144567194,1572.5223561447476,-13.922435716123973,1558.5999204286236,4,RENEWABLE_ENERGY
BEP-CWEN,WF,-0.5587247577849669,2531.230981432646,-1551.512963006448,0.0,-1551.512963006448,2,RENEWABLE_ENERGY
BHP-RIO,Static,0.1359972923390731,357.5258392812755,97.80934569187676,3.17221581615096,100.98156150802774,2,MINING
BHP-RIO,WF,0.5412838621555178,281.83186033802593,371.6272614145995,0.0,371.6272614145995,1,MINING
BHP-VALE,Static,0.7147269514723186,935.0836771172172,920.7667306946496,0.0,920.7667306946496,5,MINING
BHP-VALE,WF,0.3406527960925612,1205.9889875190252,487.725607548635,0.0,487.725607548635,1,MINING
BHP-FCX,Static,0.8222334376206059,603.4141017519261,933.5443405518242,-128.80083327833705,804.7435072734872,5,MINING
BHP-FCX,WF,-0.2326803893905203,3005.763102925476,-688.1202058479763,0.0,-688.1202058479763,1,MINING
BHP-NEM,Static,0.1858466982043924,1853.052110753515,492.1216754188896,-82.14225245408943,409.97942296480016,5,MINING
BHP-NEM,WF,-0.0230739536410826,1478.9285433294206,-34.2044180258827,0.0,-34.2044180258827,1,MINING
BHP-AEM,Static,0.0421612907908833,1364.8881295233898,93.47572998985996,15.692718252067834,109.1684482419278,5,MINING
BHP-AEM,WF,0.612386028663619,1436.7135322324066,1244.4001893736418,117.58922473478717,1361.989414108429,2,MINING
BHP-SCCO,Static,0.811988809895777,1290.122147352707,1727.928356131211,0.0,1727.928356131211,5,MINING
BHP-SCCO,WF,0.2238088616179072,2058.6707584210744,613.7248340261751,0.0,613.7248340261751,1,MINING
BHP-LAC,Static,0.47953708255721,1374.59942717591,1071.179506926699,0.0,1071.179506926699,4,MINING
BHP-LAC,WF,0.0920271060701336,2288.850572558737,228.8857724454826,0.0,228.8857724454826,2,MINING
BHP-MP,Static,0.6377493098210101,1396.5922450214316,1711.9340913473434,-667.5961382451248,1044.3379531022183,4,MINING
BHP-MP,WF,0.9150913468074584,1855.568057683416,2852.6866638049496,0.0,2852.6866638049496,1,MINING
RIO-VALE,Static,0.4474110617978953,581.6514349191374,371.4768232685108,-118.68951497348426,252.7873082950265,2,MINING
RIO-VALE,WF,0.4078264049089378,735.1398831618305,581.4536386128716,0.0,581.4536386128716,1,MINING
RIO-FCX,Static,1.4685155474231717,536.2353518569446,1601.7478464540463,-136.80569293915187,1464.9421535148945,6,MINING
RIO-FCX,WF,0.1802991221727672,1334.2978343411985,369.2240015228905,0.0,369.2240015228905,1,MINING
RIO-NEM,Static,1.3646927253736862,1041.504559204809,2880.6048078898266,-543.732162619047,2336.87264527078,6,MINING
RIO-NEM,WF,0.0656395824803894,1939.612225655278,145.23766820210736,-1101.5692893105877,-956.3316211084804,1,MINING
RIO-AEM,Static,0.954516100344535,977.0622304686148,1645.3129519767158,-814.777796869313,830.5351551074028,6,MINING
RIO-AEM,WF,0.0,0.0,0.0,0.0,0.0,0,MINING
RIO-SCCO,Static,0.9333009793979434,737.1111521842922,1419.116533681787,-60.79399459270465,1358.3225390890825,5,MINING
RIO-SCCO,WF,0.3180178714977663,1843.7285473047623,863.2214719535889,0.0,863.2214719535889,1,MINING
RIO-LAC,Static,1.151147294278408,911.5256359812377,2270.7837586665423,0.0,2270.7837586665423,5,MINING
RIO-LAC,WF,0.7029994137090143,984.7771333625332,1104.0549919135,0.0,1104.0549919135,2,MINING
RIO-MP,Static,0.7948688091087701,1069.4497846693216,1594.1900187646029,-965.2138464870134,628.9761722775893,4,MINING
RIO-MP,WF,1.3422055657414418,2728.685181993226,13351.724582974715,0.0,13351.724582974715,1,MINING
VALE-FCX,Static,0.0833826660755227,842.1613149807029,76.41364428151243,-356.61319784859336,-280.1995535670809,1,MINING
VALE-FCX,WF,0.6159127871051009,2050.794233320735,2067.8478624878207,0.0,2067.8478624878207,1,MINING
VALE-NEM,Static,-0.2312263568026114,1478.1027287788977,-421.2453641548877,-299.5414850058079,-720.7868491606956,2,MINING
VALE-NEM,WF,0.6417200754212719,397.12597993594267,755.7279062957133,493.4796062839815,1249.2075125796948,1,MINING
VALE-AEM,Static,-0.182233353971633,1429.8445329154697,-286.38581738833125,-334.9917296002224,-621.3775469885536,3,MINING
VALE-AEM,WF,0.4108333451833269,617.7658654706415,477.39637978299646,581.2162442531303,1058.6126240361268,1,MINING
VALE-SCCO,Static,1.0344031082352074,1474.9207180456249,2748.865091270336,-817.4384600866126,1931.426631183723,4,MINING
VALE-SCCO,WF,0.2258299279530611,1151.7901607905828,542.5589062093717,0.0,542.5589062093717,1,MINING
VALE-LAC,Static,0.3431253022107274,2770.042076069401,1581.0502152988022,0.0,1581.0502152988022,3,MINING
VALE-LAC,WF,0.0,0.0,0.0,2743.452939739681,2743.452939739681,0,MINING
VALE-MP,Static,0.4336165673839974,1497.5722478623156,998.3957823129904,-433.9742353790382,564.4215469339523,3,MINING
VALE-MP,WF,0.925933538558607,1579.114783684274,3596.2810740302675,0.0,3596.2810740302675,1,MINING
FCX-NEM,Static,0.5234439441692159,1798.0780839480135,2410.00846549094,0.0,2410.00846549094,3,MINING
FCX-NEM,WF,0.1387639080554715,2887.0710136416847,541.4535773015288,0.0,541.4535773015288,1,MINING
FCX-AEM,Static,0.3624432069587254,1885.282691228345,1464.066963774843,0.0,1464.066963774843,3,MINING
FCX-AEM,WF,0.727512423927287,2804.511331914713,3145.2502042648266,0.0,3145.2502042648266,1,MINING
FCX-SCCO,Static,0.4380898443845532,555.1317572405283,757.283810770288,-169.68286557547398,587.600945194814,4,MINING
FCX-SCCO,WF,-0.4125837450204733,2677.524564013336,-1129.2854014821935,0.0,-1129.2854014821935,1,MINING
FCX-LAC,Static,0.52348074025547,1624.7198957221442,2259.934516033644,0.0,2259.934516033644,3,MINING
FCX-LAC,WF,0.5059137646467288,2451.475497389085,2322.203908118046,0.0,2322.203908118046,3,MINING
FCX-MP,Static,0.500983698863675,1938.649388991441,2177.101184037604,0.0,2177.101184037604,3,MINING
FCX-MP,WF,0.324254688885826,3803.266430035118,1451.6107583764467,0.0,1451.6107583764467,1,MINING
NEM-AEM,Static,-0.1773885262751031,1064.9969029030017,-245.30491239979057,-1667.6697438259553,-1912.974656225745,2,MINING
NEM-AEM,WF,-1.5756388472978329,3332.9484604982904,-3275.444260786044,0.0,-3275.444260786044,1,MINING
NEM-SCCO,Static,-0.3358220882693451,3056.070112564415,-1142.1982241327364,0.0,-1142.1982241327364,2,MINING
NEM-SCCO,WF,-1.0879860759853832,3780.526212369949,-2556.6886090844955,0.0,-2556.6886090844955,1,MINING
NEM-LAC,Static,0.6763152356004638,2154.7332900513,1908.5282343154288,-2689.4248939584404,-780.8966596430116,2,MINING
NEM-LAC,WF,0.0,0.0,0.0,504.4717541223081,504.4717541223081,0,MINING
NEM-MP,Static,0.1128930527042659,2299.239228307701,313.42271513508285,269.9155853517874,583.3383004868703,2,MINING
NEM-MP,WF,1.4051543870981358,702.3467739745123,2772.720646548335,2037.53520248068,4810.255849029015,1,MINING
AEM-SCCO,Static,-0.2700387492445094,3120.178657339054,-831.4974192151784,0.0,-831.4974192151784,3,MINING
AEM-SCCO,WF,-0.5770239974842679,2954.792765760313,-1794.5049098191175,0.0,-1794.5049098191175,2,MINING
AEM-LAC,Static,0.2326237714558842,1773.217465145947,455.122907238625,-2622.5728290048023,-2167.4499217661773,1,MINING
AEM-LAC,WF,0.0,0.0,0.0,-282.15025075350604,-282.15025075350604,0,MINING
AEM-MP,Static,0.2069313025911788,2616.997395730528,945.1645063948988,0.0,945.1645063948988,3,MINING
AEM-MP,WF,-0.1863568935963523,6745.4911573623685,-1189.2783176888595,0.0,-1189.2783176888595,2,MINING
SCCO-LAC,Static,0.4084150077185019,1296.6753020533092,1296.9706024000593,-988.4224014362,308.54820096385936,3,MINING
SCCO-LAC,WF,0.5945300921313075,1329.5298439689006,1797.4817991247864,-1483.6456506664906,313.83614845829584,2,MINING
SCCO-MP,Static,0.3724347325504999,1498.9020388430035,1170.3712087192823,-1808.3844751974807,-638.0132664781986,2,MINING
SCCO-MP,WF,0.7730718858654614,1435.7503572099818,1607.3217631113996,0.0,1607.3217631113996,1,MINING
LAC-MP,Static,0.2367479368994498,3467.5242324436417,1177.717869684362,-1406.9271797792749,-229.2093100949128,2,MINING
LAC-MP,WF,0.0,0.0,0.0,-7615.080868738202,-7615.080868738202,0,MINING
AMZN-BABA,Static,0.582770904611881,1506.8985852257151,1115.317822950479,0.0,1115.317822950479,3,ECOMMERCE
AMZN-BABA,WF,0.0,0.0,0.0,0.0,0.0,0,ECOMMERCE
AMZN-JD,Static,0.5734775843512812,888.7782975889344,1082.8565805401845,0.0,1082.8565805401845,3,ECOMMERCE
AMZN-JD,WF,-0.0203406412402444,1059.0784289406129,-36.6670780409546,0.0,-36.6670780409546,1,ECOMMERCE
AMZN-PDD,Static,1.187396183936375,1090.9912278799195,2976.640514374736,0.0,2976.640514374736,4,ECOMMERCE
AMZN-PDD,WF,0.7226234112276038,924.8011030386538,1530.4490923978906,0.0,1530.4490923978906,1,ECOMMERCE
AMZN-MELI,Static,0.8490023702065592,817.0910382313738,1596.3324663577591,0.0,1596.3324663577591,2,ECOMMERCE
AMZN-MELI,WF,-0.4125861955842503,1567.909896508834,-786.4161714837865,0.0,-786.4161714837865,1,ECOMMERCE
AMZN-ETSY,Static,0.5149921692014414,1790.833960404133,1500.84024158686,0.0,1500.84024158686,3,ECOMMERCE
AMZN-ETSY,WF,0.0,0.0,0.0,0.0,0.0,0,ECOMMERCE
AMZN-W,Static,-0.0271408025959905,2573.1426458862784,-68.24421050756223,0.0,-68.24421050756223,2,ECOMMERCE
AMZN-W,WF,0.5672463327225956,1433.204138160591,1401.264624406122,-244.26495838935105,1156.999666016771,1,ECOMMERCE
AMZN-SHOP,Static,0.4589860646618712,789.0054872857947,600.4064846094259,33.16041150985573,633.5668961192816,1,ECOMMERCE
AMZN-SHOP,WF,0.1496520337716613,3141.729905787056,478.282784089023,0.0,478.282784089023,1,ECOMMERCE
AMZN-BIDU,Static,0.4762948437097781,1843.457028810056,1518.5031115826632,0.0,1518.5031115826632,3,ECOMMERCE
AMZN-BIDU,WF,1.2123367752580123,1223.0488274794006,3147.237476435313,1189.7511239812416,4336.988600416555,2,ECOMMERCE
BABA-JD,Static,0.6289244892985945,682.9038252981371,1029.8556004537998,-861.2549949503502,168.60060550344951,3,ECOMMERCE
BABA-JD,WF,0.4712021740140331,878.6754955655194,503.03523705536566,0.0,503.03523705536566,1,ECOMMERCE
BABA-PDD,Static,-0.3530544207524821,3094.000412104164,-1198.4279271146547,-971.4893724386468,-2169.9172995533013,3,ECOMMERCE
BABA-PDD,WF,0.0,0.0,0.0,-2589.943622163327,-2589.943622163327,0,ECOMMERCE
BABA-MELI,Static,0.6334762109883295,1404.4039546633526,1460.212132035279,-274.82815746282927,1185.3839745724497,3,ECOMMERCE
BABA-MELI,WF,0.1395562343062593,3463.7217677675326,571.5569801199774,0.0,571.5569801199774,1,ECOMMERCE
BABA-ETSY,Static,-0.6232665782301767,4163.719113657334,-2032.0050115867425,-58.01400203613241,-2090.019013622875,3,ECOMMERCE
BABA-ETSY,WF,-0.5226150853991935,5030.164686559689,-2492.393910265289,0.0,-2492.393910265289,1,ECOMMERCE
BABA-W,Static,-0.2352536142455232,4968.290358838676,-1280.7273332062884,-681.2359779256234,-1961.963311131912,2,ECOMMERCE
BABA-W,WF,-0.4422679192901699,5860.980124698564,-2808.035885326989,-592.0859851194755,-3400.1218704464645,1,ECOMMERCE
BABA-SHOP,Static,0.3233128989111428,1718.1560257345611,960.843629123596,0.0,960.843629123596,3,ECOMMERCE
BABA-SHOP,WF,0.8286842406342064,4158.810116252184,5565.809288651659,0.0,5565.809288651659,1,ECOMMERCE
BABA-BIDU,Static,-0.2829486366468904,3196.496254967443,-967.607213095776,-324.87928747034044,-1292.4865005661163,2,ECOMMERCE
BABA-BIDU,WF,0.0,0.0,0.0,-10596.851480024588,-10596.851480024588,0,ECOMMERCE
JD-PDD,Static,-0.1329389918440638,2254.2427679544994,-323.01106436535935,0.0,-323.01106436535935,1,ECOMMERCE
JD-PDD,WF,0.2250217098802943,2727.4870245383013,974.241695559224,0.0,974.241695559224,1,ECOMMERCE
JD-MELI,Static,0.110873619352808,1756.962091678897,352.4053771084832,0.0,352.4053771084832,2,ECOMMERCE
JD-MELI,WF,-0.6342094760584494,3167.578506270539,-2176.610858384573,0.0,-2176.610858384573,1,ECOMMERCE
JD-ETSY,Static,-0.142131338393395,2702.4829000113937,-420.7948832962784,677.2068990865318,256.4120157902534,4,ECOMMERCE
JD-ETSY,WF,0.0,0.0,0.0,0.0,0.0,0,ECOMMERCE
JD-W,Static,-0.2049930917468898,3058.7195787838004,-632.0543944280689,0.0,-632.0543944280689,1,ECOMMERCE
JD-W,WF,-0.2148886862619775,6541.612955754148,-1504.6640826660484,-452.9122772468608,-1957.5763599129093,1,ECOMMERCE
JD-SHOP,Static,0.091865370861496,2803.633821113196,352.78359105591375,0.0,352.78359105591375,2,ECOMMERCE
JD-SHOP,WF,0.0968908594810117,3585.33935505952,538.6396154388485,580.9070721131437,1119.5466875519924,2,ECOMMERCE
JD-BIDU,Static,-0.1077631120395898,3264.860114013077,-350.7489999117826,0.0,-350.7489999117826,1,ECOMMERCE
JD-BIDU,WF,0.548723350100858,1015.1674619432048,1299.280906316982,47.50109724984543,1346.7820035668274,1,ECOMMERCE
PDD-MELI,Static,-0.4851825405784612,4075.433383149624,-2306.884998163374,-58.34707840371988,-2365.232076567094,1,ECOMMERCE
PDD-MELI,WF,0.0,0.0,0.0,0.0,0.0,0,ECOMMERCE
PDD-ETSY,Static,-0.1826909232135065,3778.131352825581,-878.1603072760051,0.0,-878.1603072760051,2,ECOMMERCE
PDD-ETSY,WF,0.0,0.0,0.0,0.0,0.0,0,ECOMMERCE
PDD-W,Static,-0.1215354460431949,4276.7402338143165,-688.8243712863261,0.0,-688.8243712863261,2,ECOMMERCE
PDD-W,WF,0.0,0.0,0.0,-497.8280030029216,-497.8280030029216,0,ECOMMERCE
PDD-SHOP,Static,-0.0720676632925446,4460.540294655591,-406.9941838656866,394.3909099278519,-12.603273937834729,2,ECOMMERCE
PDD-SHOP,WF,-0.0965989217457771,1676.7461510280857,-182.32214819457155,-298.11057436627,-480.4327225608415,1,ECOMMERCE
PDD-BIDU,Static,1.0156360514667062,662.9946055668627,2857.415043792356,0.0,2857.415043792356,4,ECOMMERCE
PDD-BIDU,WF,0.0,0.0,0.0,0.0,0.0,0,ECOMMERCE
MELI-ETSY,Static,0.5679013753171904,1645.6028980746364,1565.5551714293367,0.0,1565.5551714293367,4,ECOMMERCE
MELI-ETSY,WF,-0.1073199153781771,1535.8313046356548,-202.6995152073075,0.0,-202.6995152073075,1,ECOMMERCE
MELI-W,Static,0.2050141179716984,1691.6359623715646,821.3116026692385,0.0,821.3116026692385,3,ECOMMERCE
MELI-W,WF,0.1212574011782879,846.4455455630332,149.4785343196515,-1178.8766734031424,-1029.3981390834908,1,ECOMMERCE
MELI-SHOP,Static,0.4908496986503149,1444.5327886389516,1731.5084207719624,-570.7901516934281,1160.7182690785344,3,ECOMMERCE
MELI-SHOP,WF,0.0,0.0,0.0,-2533.94586341597,-2533.94586341597,0,ECOMMERCE
MELI-BIDU,Static,0.4557139087718034,1548.3213059024151,1556.7294315453407,0.0,1556.7294315453407,4,ECOMMERCE
MELI-BIDU,WF,0.0,0.0,0.0,2011.3730892425724,2011.3730892425724,0,ECOMMERCE
ETSY-W,Static,0.7436337041246164,1053.444838643539,2066.079468006505,0.0,2066.079468006505,6,ECOMMERCE
ETSY-W,WF,0.4058637118003415,1678.728549521165,1422.063072762634,1840.0405841093568,3262.1036568719906,3,ECOMMERCE
ETSY-SHOP,Static,0.4473634342743562,2305.975418843236,2300.0467826587537,-437.7758756487197,1862.270907010034,6,ECOMMERCE
ETSY-SHOP,WF,0.0310695197912183,4162.29359383165,164.83737649979918,0.0,164.83737649979918,1,ECOMMERCE
ETSY-BIDU,Static,0.711416376982618,1199.1546731567275,2087.7961868550647,0.0,2087.7961868550647,5,ECOMMERCE
ETSY-BIDU,WF,0.5540454238613328,2243.386161092628,2062.518944049325,-1054.0168205636264,1008.502123485699,2,ECOMMERCE
W-SHOP,Static,0.4920830246545914,3007.072478739267,2969.9905598300984,-1212.8606164795306,1757.1299433505678,3,ECOMMERCE
W-SHOP,WF,-0.7017042191279725,5990.07547537505,-3911.5317497369097,-706.9530863610647,-4618.484836097974,2,ECOMMERCE
W-BIDU,Static,0.6430446488442128,2061.3161329752984,2488.073161623051,0.0,2488.073161623051,4,ECOMMERCE
W-BIDU,WF,0.5631530859164183,4045.8502645303447,3008.861311767785,0.0,3008.861311767785,1,ECOMMERCE
SHOP-BIDU,Static,0.0314978321733335,3934.1770824493306,182.8323883095364,166.2298975852981,349.0622858948344,2,ECOMMERCE
SHOP-BIDU,WF,0.0,0.0,0.0,-4349.705537739118,-4349.705537739118,0,ECOMMERCE
JNJ-PFE,Static,0.5076306665785685,382.0482254004834,356.5031774044693,-1401.4252101442044,-1044.9220327397352,1,PHARMACEUTICALS
JNJ-PFE,WF,0.0,0.0,0.0,-1667.4845270298945,-1667.4845270298945,0,PHARMACEUTICALS
JNJ-MRK,Static,1.251263233554336,324.32129766162666,1360.9723083494614,-1266.847180325182,94.12512802427956,3,PHARMACEUTICALS
JNJ-MRK,WF,0.4817647968098755,914.5325187565422,826.3300757783882,-791.2779847636642,35.05209101472394,1,PHARMACEUTICALS
JNJ-ABBV,Static,0.8683643249479182,533.7828605580975,979.190679060252,-41.06133562659922,938.1293434336528,6,PHARMACEUTICALS
JNJ-ABBV,WF,0.0,0.0,0.0,-1019.7580621753982,-1019.7580621753982,0,PHARMACEUTICALS
JNJ-GSK,Static,0.7058887137513916,296.49223179874434,570.4800596393717,-881.9699502729368,-311.4898906335651,2,PHARMACEUTICALS
JNJ-GSK,WF,-0.1414510541697872,1178.22640489386,-224.63755376149803,0.0,-224.63755376149803,2,PHARMACEUTICALS
JNJ-BMY,Static,0.9768309243977356,393.474256272198,1089.9170529490316,-1410.451552374347,-320.53449942531574,2,PHARMACEUTICALS
JNJ-BMY,WF,-0.4602716899925817,1623.675100861524,-814.195369124472,-840.5609314432787,-1654.7563005677507,1,PHARMACEUTICALS
JNJ-NVS,Static,0.8939901309586121,415.4655329718476,1007.7925541821928,-233.0206136756725,774.7719405065202,5,PHARMACEUTICALS
JNJ-NVS,WF,-0.6967720831189611,355.8044167169873,-253.1409727835729,0.0,-253.1409727835729,1,PHARMACEUTICALS
JNJ-AZN,Static,0.7731838887149552,256.61877644657784,494.7623714457467,-825.938236488028,-331.1758650422813,2,PHARMACEUTICALS
JNJ-AZN,WF,0.0,0.0,0.0,647.9263248483935,647.9263248483935,0,PHARMACEUTICALS
PFE-MRK,Static,0.2405163884391282,822.605011749933,402.2623672052341,0.0,402.2623672052341,3,PHARMACEUTICALS
PFE-MRK,WF,0.1497264904628591,2389.935022168196,448.6162131020133,0.0,448.6162131020133,1,PHARMACEUTICALS
